product_id,user_id,NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,NumRemove,InsessionCart,InsessionView,InsessionRemove,Weekend,Fr,Mon,Sat,Sun,Thu,Tue,Wed,2019,2020,Jan,Feb,Oct,Nov,Dec,Afternoon,Dawn,EarlyMorning,Evening,Morning,Night,Purchased?,Noon,Category
5915837,494051062.4,1.0,1.0,0.0,8.71,8.71,0.4,0.6,0.0,131.6,12.2,3.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0,0.0,1.0
5899097,620050802.0,1.0,1.0,0.0,5.43,5.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
5814814,464260835.0,2.25,1.0,156.0,3.0,3.0,0.5,0.75,1.0,11.0,12.0,10.25,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0,0.25,1.0
5858198,472208300.0,2.5,2.0,1071963.0,5.9399999999999995,5.78,1.0,0.5,1.0,12.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0,0.0,2.5
5856275,390128360.0,2.0,1.0,745.0,2.38,2.38,0.5,0.5,1.0,28.0,9.5,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0,0.0,1.0
5658593,548569947.0,1.0,1.0,0.0,7.46,7.46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.0,1.0
5902847,428217775.0,3.0,1.0,464.00000000000006,6.97,6.97,1.0,1.0,0.0,13.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
5888095,552004137.6,6.2,3.0,1299567.4,61.9,61.9,0.8,4.4,0.8,11.6,14.4,5.8,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.4,0.4,0.6,0.4,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.2,0.2,0,0.0,0.6
5855308,529140287.5,5.0,3.0,3152348.5,2.87,2.87,2.0,1.0,1.0,25.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.5,2.0
5819027,580701968.3333334,1.0,1.0,0.0,10.049999999999999,10.049999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.0,1.0
5808565,528251406.3636364,2.1363636363636362,1.4090909090909092,999750.6363636364,0.7899999999999996,0.7899999999999996,0.8181818181818182,0.5909090909090909,0.5909090909090909,11.590909090909092,14.681818181818182,8.454545454545455,0.0,0.09090909090909091,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.3181818181818182,0.045454545454545456,0.13636363636363635,0.6363636363636364,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.22727272727272727,0.13636363636363635,0.13636363636363635,1,0.09090909090909091,1.2272727272727273
5784996,566099452.2727273,1.1818181818181819,1.1818181818181819,72363.81818181818,8.166363636363634,8.104545454545454,0.09090909090909091,1.0,0.09090909090909091,0.45454545454545453,1.2727272727272727,7.7272727272727275,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,0.45454545454545453,0.0,0.0,1,0.0,1.2727272727272727
5851624,568083662.6666666,1.0,1.0,0.0,4.11,4.11,1.0,0.0,0.0,10.333333333333334,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0.0,1.0
5826916,558819866.0,3.0,1.0,381.0,3.89,3.89,1.0,0.0,2.0,7.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0
5695942,515884109.0,2.2857142857142856,1.2857142857142858,189454.2857142857,1.43,1.43,1.1428571428571428,0.2857142857142857,0.5714285714285714,123.71428571428571,15.428571428571429,11.428571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,1,0.14285714285714285,1.4285714285714286
5857912,569257336.3333334,1.6666666666666667,1.0,26.666666666666668,5.17,5.17,0.3333333333333333,1.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,0.3333333333333333,1.0
5771392,539941751.0,2.0,2.0,297526.0,1.35,1.35,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0
5743269,534299677.0,1.0,1.0,0.0,2.38,2.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
5847643,469445117.71428573,1.8571428571428572,1.4285714285714286,696472.0,7.9399999999999995,7.9399999999999995,0.5714285714285714,0.8571428571428571,0.42857142857142855,38.0,10.857142857142858,34.57142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,1,0.0,1.2857142857142858
5699726,547756441.5,2.0,1.5,22761.75,1.9325,1.83,1.0,0.25,0.5,153.75,10.0,13.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0,0.25,1.0
5773217,487572494.0,1.0,1.0,0.0,2.62,2.62,0.5,0.5,0.0,48.75,7.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0,0.0,1.0
5760354,573627540.0,3.0,2.5,307783.0,1.73,1.73,1.0,0.5,1.0,23.5,17.0,26.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,1.0
5843571,469323489.0,2.0,2.0,8438303.0,0.48,0.0,1.0,0.0,1.0,66.0,8.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0
5804523,492911020.0,3.0,2.0,404091.0,3.95,3.95,1.0,0.0,2.0,10.0,3.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
5861967,517414738.0,1.0,1.0,0.0,6.83,6.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
5895619,527946053.4375,2.1875,1.4375,176714.5625,8.099999999999998,8.099999999999998,0.4375,1.25,0.4375,9.1875,6.0625,6.9375,0.0,0.0625,0.25,0.0625,0.0,0.1875,0.1875,0.25,0.4375,0.5625,0.3125,0.25,0.25,0.0625,0.125,0.25,0.0,0.0625,0.25,0.3125,0.0625,1,0.0625,0.9375
5619863,517752968.7777778,1.2222222222222223,1.1111111111111112,331.77777777777777,2.86,2.86,0.1111111111111111,1.0,0.0,6.111111111111111,16.11111111111111,5.333333333333333,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,1,0.2222222222222222,1.0
5864652,550211866.8,1.9,1.3,158034.7,7.037999999999999,7.037999999999999,0.6,1.0,0.3,10.6,19.4,7.5,0.0,0.3,0.1,0.1,0.2,0.0,0.3,0.0,0.6,0.4,0.3,0.1,0.1,0.5,0.0,0.3,0.1,0.3,0.1,0.1,0.1,1,0.0,1.3
5852297,524846886.0,1.0,1.0,0.0,20.575,20.575,0.0,0.5,0.5,1.5,4.0,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,0.0,1.0
5710105,399867226.5,1.5,1.0,174.0,0.95,0.95,0.5,0.5,0.0,6.5,3.0,8.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0,0.0,1.0
5801019,512174804.0,3.0,1.6666666666666667,505302.6666666667,4.656666666666667,4.656666666666667,1.6666666666666667,0.3333333333333333,1.0,14.0,4.666666666666667,27.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,0.3333333333333333,2.0
5772446,526646229.4,1.4,1.2,181166.6,4.712999999999999,4.665999999999999,0.7,0.5,0.1,28.8,9.4,8.1,0.0,0.1,0.1,0.3,0.2,0.1,0.1,0.1,0.5,0.5,0.3,0.2,0.2,0.2,0.1,0.1,0.0,0.3,0.3,0.1,0.1,1,0.1,1.3
5814838,539662128.7142857,1.5714285714285714,1.2142857142857142,39838.857142857145,2.3571428571428568,2.3571428571428568,0.35714285714285715,0.5714285714285714,0.5,15.785714285714286,20.0,6.571428571428571,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.42857142857142855,0.5714285714285714,0.5,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142,1,0.14285714285714285,1.0
18081,403522008.25,1.0,1.0,0.0,16.03,16.03,0.0,1.0,0.0,0.5,4.5,0.5,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0,0.0,1.0
5755463,416064341.6666667,1.0,1.0,0.0,3.97,3.97,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0,0.0,1.0
5908791,531626436.0,1.0,1.0,0.0,61.02,61.02,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
5816613,593073944.0,2.0,1.5,230.00000000000003,7.46,7.46,1.0,0.0,1.0,66.5,3.5,230.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,0.0,1.0
5828246,565655660.0,2.0,1.0,0.0,1.83,1.83,0.0,0.0,2.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0
5931773,480790311.5,4.0,1.5,72293.5,85.56,85.56,1.5,1.5,0.5,18.5,4.0,2.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0.0,1.0
5851730,237284621.0,1.0,1.0,0.0,15.11,15.11,0.0,1.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
5835864,543265412.6086956,2.0869565217391304,1.3043478260869565,340237.52173913043,1.5900000000000003,1.58304347826087,0.6956521739130435,0.5652173913043478,0.6956521739130435,28.869565217391305,26.91304347826087,31.26086956521739,0.0,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.34782608695652173,0.6956521739130435,0.30434782608695654,0.17391304347826086,0.13043478260869565,0.30434782608695654,0.21739130434782608,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.043478260869565216,1,0.0,1.4782608695652173
5749223,535220898.0,2.0,1.0,161.0,16.03,16.03,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
5786954,603978058.0,1.0,1.0,0.0,3.97,3.97,0.0,1.0,0.0,12.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0
5690192,569876792.0,2.0,1.0,8.333333333333334,5.79,5.79,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0,0.0,1.0
5867177,522708570.625,2.25,1.25,22194.875,3.17,3.17,0.625,0.75,0.625,2.5,3.5,6.25,0.0,0.375,0.0,0.0,0.125,0.375,0.0,0.125,0.25,0.75,0.25,0.5,0.0,0.125,0.125,0.0,0.0,0.25,0.375,0.375,0.0,1,0.0,1.0
5650449,590105638.2,1.4,1.2,16946.4,3.434,3.434,0.4,0.4,0.4,24.6,5.0,124.0,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.2,0.4,0.6,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0,0.2,1.0
5816535,557163257.5555556,1.5555555555555556,1.4444444444444444,1638239.3333333333,7.46,7.46,0.4444444444444444,1.0,0.1111111111111111,8.222222222222221,8.0,1.7777777777777777,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,1,0.2222222222222222,1.7777777777777777
5851919,564734634.2,2.4,1.2,2720.0,8.41,8.41,0.4,1.8,0.2,4.2,54.4,1.4,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.6,0.4,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.4,0.0,0,0.0,1.0
5549778,530762477.6,1.2,1.0,556.6,3.0,3.0,0.2,0.6,0.0,20.2,10.2,9.4,0.0,0.4,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.6,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0,0.0,1.0
5846392,499074967.3333333,1.3333333333333333,1.0,4.666666666666667,6.330000000000001,6.330000000000001,0.3333333333333333,1.0,0.0,10.666666666666666,2.6666666666666665,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0.0,1.0
5910964,596018056.5,2.0,1.5,191406.5,17.63,17.63,0.5,0.5,1.0,9.0,5.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0.0,1.0
5831613,479575622.375,2.0,1.375,1150759.25,15.08,15.08,0.375,1.25,0.25,178.875,16.0,142.875,0.0,0.25,0.125,0.375,0.0,0.0,0.125,0.125,0.125,0.875,0.5,0.375,0.0,0.125,0.0,0.125,0.0,0.125,0.25,0.375,0.125,1,0.0,1.5
5628033,559736026.0,1.0,1.0,0.0,2.3,2.3,0.0,1.0,0.0,8.5,7.5,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0
5896448,493369296.5,1.0,1.0,0.0,0.795,0.795,0.0,1.0,0.0,1.5,15.5,10.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0
5812502,557310555.0,2.0,2.0,2191.5,6.824999999999999,6.824999999999999,0.0,1.5,0.5,23.5,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0,0.0,1.0
5814062,535468585.78571427,1.3571428571428572,1.1428571428571428,100450.61904761905,4.692857142857141,4.681666666666665,0.2857142857142857,0.8809523809523809,0.14285714285714285,26.547619047619047,15.238095238095237,8.214285714285714,0.0,0.21428571428571427,0.14285714285714285,0.11904761904761904,0.16666666666666666,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.5476190476190477,0.4523809523809524,0.2619047619047619,0.19047619047619047,0.07142857142857142,0.35714285714285715,0.11904761904761904,0.23809523809523808,0.0,0.11904761904761904,0.3333333333333333,0.16666666666666666,0.07142857142857142,1,0.07142857142857142,0.9761904761904762
5906511,613067373.0,4.0,2.0,2630.0,4.76,4.76,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0
5911115,509385589.5,2.5,1.5,478286.5,1.46,1.46,1.0,0.0,1.5,19.5,2.5,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.5
5635119,541810519.2857143,2.0,1.4285714285714286,743646.6428571428,4.4399999999999995,4.4399999999999995,0.7142857142857143,0.7142857142857143,0.5,14.5,15.785714285714286,18.5,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.07142857142857142,1,0.14285714285714285,1.0714285714285714
36237,546850490.4444444,1.2222222222222223,1.1666666666666667,314355.6666666667,86.51,86.51,0.0,1.2222222222222223,0.0,0.6111111111111112,3.2222222222222223,0.16666666666666666,0.0,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.1111111111111111,1,0.0,1.1111111111111112
5813322,368073197.5,2.0,1.0,561.0,9.004999999999999,9.004999999999999,0.5,0.0,1.0,94.5,7.0,31.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.0,1.0
5868467,515116066.0555556,1.7222222222222223,1.3333333333333333,237785.33333333334,0.9499999999999997,0.9499999999999997,0.5,0.7777777777777778,0.2777777777777778,10.166666666666666,7.722222222222222,6.833333333333333,0.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.05555555555555555,0.6111111111111112,0.3888888888888889,0.16666666666666666,0.2222222222222222,0.3888888888888889,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.1111111111111111,1,0.1111111111111111,1.3333333333333333
5800104,511529042.0,1.2857142857142858,1.0,10.142857142857142,6.03,6.03,0.14285714285714285,1.1428571428571428,0.0,2.7142857142857144,15.428571428571429,2.142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,1,0.0,1.0
